RLINEv1_2   
SOURCE FILE: Source_Example.txt (8 Sources)
RECEPTOR FILE: Receptor_Example.txt (196 Receptors)
SURFACE FILE: Met_Example.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_G1, C_G2,
   12,  264,    2,       20.000,     -100.000,        1.500,   0.522031E+06,   0.103284E+07, 
   12,  264,    2,       30.000,      -10.000,        1.500,   0.385998E+06,   0.448347E+07, 
   12,  264,    2,       30.000,      -20.000,        1.500,   0.385983E+06,   0.313959E+07, 
   12,  264,    2,       30.000,      -30.000,        1.500,   0.385993E+06,   0.252098E+07, 
   12,  264,    2,       30.000,      -40.000,        1.500,   0.385946E+06,   0.211364E+07, 
   12,  264,    2,       30.000,      -50.000,        1.500,   0.385902E+06,   0.181903E+07, 
   12,  264,    2,       30.000,      -75.000,        1.500,   0.385681E+06,   0.133487E+07, 
   12,  264,    2,       30.000,     -100.000,        1.500,   0.385447E+06,   0.102480E+07, 
   12,  264,    2,       40.000,      -10.000,        1.500,   0.302409E+06,   0.448184E+07, 
   12,  264,    2,       40.000,      -20.000,        1.500,   0.302419E+06,   0.313753E+07, 
   12,  264,    2,       40.000,      -30.000,        1.500,   0.302403E+06,   0.251836E+07, 
   12,  264,    2,       40.000,      -40.000,        1.500,   0.302412E+06,   0.211036E+07, 
   12,  264,    2,       40.000,      -50.000,        1.500,   0.302326E+06,   0.181506E+07, 
   12,  264,    2,       40.000,      -75.000,        1.500,   0.302163E+06,   0.132871E+07, 
   12,  264,    2,       40.000,     -100.000,        1.500,   0.301930E+06,   0.101630E+07, 
   12,  264,    2,       50.000,      -10.000,        1.500,   0.246070E+06,   0.448011E+07, 
   12,  264,    2,       50.000,      -20.000,        1.500,   0.246091E+06,   0.313525E+07, 
   12,  264,    2,       50.000,      -30.000,        1.500,   0.246084E+06,   0.251555E+07, 
   12,  264,    2,       50.000,      -40.000,        1.500,   0.246058E+06,   0.210686E+07, 
   12,  264,    2,       50.000,      -50.000,        1.500,   0.246023E+06,   0.181072E+07, 
   12,  264,    2,       50.000,      -75.000,        1.500,   0.245882E+06,   0.132213E+07, 
   12,  264,    2,       50.000,     -100.000,        1.500,   0.245632E+06,   0.100724E+07, 
   12,  264,    2,       75.000,      -10.000,        1.500,   0.163268E+06,   0.447538E+07, 
   12,  264,    2,       75.000,      -20.000,        1.500,   0.163280E+06,   0.312911E+07, 
   12,  264,    2,       75.000,      -30.000,        1.500,   0.163285E+06,   0.250766E+07, 
   12,  264,    2,       75.000,      -40.000,        1.500,   0.163308E+06,   0.209693E+07, 
   12,  264,    2,       75.000,      -50.000,        1.500,   0.163251E+06,   0.179865E+07, 
   12,  264,    2,       75.000,      -75.000,        1.500,   0.163142E+06,   0.130359E+07, 
   12,  264,    2,       75.000,     -100.000,        1.500,   0.162954E+06,   0.981958E+06, 
   12,  264,    2,      100.000,      -10.000,        1.500,   0.118858E+06,   0.446967E+07, 
   12,  264,    2,      100.000,      -20.000,        1.500,   0.118891E+06,   0.312179E+07, 
   12,  264,    2,      100.000,      -30.000,        1.500,   0.118905E+06,   0.249814E+07, 
   12,  264,    2,      100.000,      -40.000,        1.500,   0.118934E+06,   0.208513E+07, 
   12,  264,    2,      100.000,      -50.000,        1.500,   0.118914E+06,   0.178408E+07, 
   12,  264,    2,      100.000,      -75.000,        1.500,   0.118862E+06,   0.128160E+07, 
   12,  264,    2,      100.000,     -100.000,        1.500,   0.118703E+06,   0.952511E+06, 
   12,  264,    2,      -10.000,      -10.000,        1.500,   0.245099E+07,   0.448875E+07, 
   12,  264,    2,      -10.000,      -20.000,        1.500,   0.245105E+07,   0.314651E+07, 
   12,  264,    2,      -10.000,      -30.000,        1.500,   0.245094E+07,   0.252983E+07, 
   12,  264,    2,      -10.000,      -40.000,        1.500,   0.245084E+07,   0.212467E+07, 
   12,  264,    2,      -10.000,      -50.000,        1.500,   0.245080E+07,   0.183268E+07, 
   12,  264,    2,      -10.000,      -75.000,        1.500,   0.245040E+07,   0.135596E+07, 
   12,  264,    2,      -10.000,     -100.000,        1.500,   0.245022E+07,   0.105431E+07, 
   12,  264,    2,      -20.000,      -10.000,        1.500,   0.200659E+07,   0.448990E+07, 
   12,  264,    2,      -20.000,      -20.000,        1.500,   0.200665E+07,   0.314797E+07, 
   12,  264,    2,      -20.000,      -30.000,        1.500,   0.200654E+07,   0.253173E+07, 
   12,  264,    2,      -20.000,      -40.000,        1.500,   0.200653E+07,   0.212701E+07, 
   12,  264,    2,      -20.000,      -50.000,        1.500,   0.200649E+07,   0.183550E+07, 
   12,  264,    2,      -20.000,      -75.000,        1.500,   0.200606E+07,   0.136044E+07, 
   12,  264,    2,      -20.000,     -100.000,        1.500,   0.200584E+07,   0.106060E+07, 
   12,  264,    2,      -30.000,      -10.000,        1.500,   0.173801E+07,   0.449099E+07, 
   12,  264,    2,      -30.000,      -20.000,        1.500,   0.173824E+07,   0.314941E+07, 
   12,  264,    2,      -30.000,      -30.000,        1.500,   0.173817E+07,   0.253358E+07, 
   12,  264,    2,      -30.000,      -40.000,        1.500,   0.173807E+07,   0.212932E+07, 
   12,  264,    2,      -30.000,      -50.000,        1.500,   0.173804E+07,   0.183826E+07, 
   12,  264,    2,      -30.000,      -75.000,        1.500,   0.173762E+07,   0.136464E+07, 
   12,  264,    2,      -30.000,     -100.000,        1.500,   0.173738E+07,   0.106663E+07, 
   12,  264,    2,      -40.000,      -10.000,        1.500,   0.153268E+07,   0.449193E+07, 
   12,  264,    2,      -40.000,      -20.000,        1.500,   0.153275E+07,   0.315066E+07, 
   12,  264,    2,      -40.000,      -30.000,        1.500,   0.153270E+07,   0.253513E+07, 
   12,  264,    2,      -40.000,      -40.000,        1.500,   0.153269E+07,   0.213140E+07, 
   12,  264,    2,      -40.000,      -50.000,        1.500,   0.153268E+07,   0.184081E+07, 
   12,  264,    2,      -40.000,      -75.000,        1.500,   0.153208E+07,   0.136862E+07, 
   12,  264,    2,      -40.000,     -100.000,        1.500,   0.153200E+07,   0.107221E+07, 
   12,  264,    2,      -50.000,      -10.000,        1.500,   0.137041E+07,   0.449289E+07, 
   12,  264,    2,      -50.000,      -20.000,        1.500,   0.137033E+07,   0.315187E+07, 
   12,  264,    2,      -50.000,      -30.000,        1.500,   0.137025E+07,   0.253668E+07, 
   12,  264,    2,      -50.000,      -40.000,        1.500,   0.137035E+07,   0.213323E+07, 
   12,  264,    2,      -50.000,      -50.000,        1.500,   0.137026E+07,   0.184323E+07, 
   12,  264,    2,      -50.000,      -75.000,        1.500,   0.136976E+07,   0.137235E+07, 
   12,  264,    2,      -50.000,     -100.000,        1.500,   0.136943E+07,   0.107756E+07, 
   12,  264,    2,      -75.000,      -10.000,        1.500,   0.108604E+07,   0.449493E+07, 
   12,  264,    2,      -75.000,      -20.000,        1.500,   0.108547E+07,   0.315450E+07, 
   12,  264,    2,      -75.000,      -30.000,        1.500,   0.108541E+07,   0.254009E+07, 
   12,  264,    2,      -75.000,      -40.000,        1.500,   0.108571E+07,   0.213757E+07, 
   12,  264,    2,      -75.000,      -50.000,        1.500,   0.108534E+07,   0.184847E+07, 
   12,  264,    2,      -75.000,      -75.000,        1.500,   0.108518E+07,   0.138076E+07, 
   12,  264,    2,      -75.000,     -100.000,        1.500,   0.108447E+07,   0.108964E+07, 
   12,  264,    2,     -100.000,      -10.000,        1.500,   0.903352E+06,   0.449665E+07, 
   12,  264,    2,     -100.000,      -20.000,        1.500,   0.903128E+06,   0.315687E+07, 
   12,  264,    2,     -100.000,      -30.000,        1.500,   0.903039E+06,   0.254307E+07, 
   12,  264,    2,     -100.000,      -40.000,        1.500,   0.902928E+06,   0.214122E+07, 
   12,  264,    2,     -100.000,      -50.000,        1.500,   0.902703E+06,   0.185296E+07, 
   12,  264,    2,     -100.000,      -75.000,        1.500,   0.902389E+06,   0.138794E+07, 
   12,  264,    2,     -100.000,     -100.000,        1.500,   0.901753E+06,   0.110002E+07, 
   12,  264,    3,       10.000,       10.000,        1.500,   0.486949E+07,   0.249719E+07, 
   12,  264,    3,       10.000,       20.000,        1.500,   0.487383E+07,   0.201101E+07, 
   12,  264,    3,       10.000,       30.000,        1.500,   0.487792E+07,   0.172713E+07, 
   12,  264,    3,       10.000,       40.000,        1.500,   0.488189E+07,   0.151263E+07, 
   12,  264,    3,       10.000,       50.000,        1.500,   0.488563E+07,   0.134463E+07, 
   12,  264,    3,       10.000,       75.000,        1.500,   0.489443E+07,   0.105315E+07, 
   12,  264,    3,       10.000,      100.000,        1.500,   0.490238E+07,   0.868371E+06, 
   12,  264,    3,       20.000,       10.000,        1.500,   0.322183E+07,   0.249726E+07, 
   12,  264,    3,       20.000,       20.000,        1.500,   0.322678E+07,   0.201119E+07, 
   12,  264,    3,       20.000,       30.000,        1.500,   0.323149E+07,   0.172732E+07, 
   12,  264,    3,       20.000,       40.000,        1.500,   0.323601E+07,   0.151270E+07, 
   12,  264,    3,       20.000,       50.000,        1.500,   0.324030E+07,   0.134460E+07, 
   12,  264,    3,       20.000,       75.000,        1.500,   0.325035E+07,   0.105292E+07, 
   12,  264,    3,       20.000,      100.000,        1.500,   0.325947E+07,   0.868173E+06, 
   12,  264,    3,       30.000,       10.000,        1.500,   0.249634E+07,   0.249718E+07, 
   12,  264,    3,       30.000,       20.000,        1.500,   0.250187E+07,   0.201101E+07, 
   12,  264,    3,       30.000,       30.000,        1.500,   0.250722E+07,   0.172719E+07, 
   12,  264,    3,       30.000,       40.000,        1.500,   0.251235E+07,   0.151272E+07, 
   12,  264,    3,       30.000,       50.000,        1.500,   0.251716E+07,   0.134458E+07, 
   12,  264,    3,       30.000,       75.000,        1.500,   0.252850E+07,   0.105285E+07, 
   12,  264,    3,       30.000,      100.000,        1.500,   0.253882E+07,   0.868023E+06, 
   12,  264,    3,       40.000,       10.000,        1.500,   0.203237E+07,   0.249703E+07, 
   12,  264,    3,       40.000,       20.000,        1.500,   0.203855E+07,   0.201091E+07, 
   12,  264,    3,       40.000,       30.000,        1.500,   0.204444E+07,   0.172713E+07, 
   12,  264,    3,       40.000,       40.000,        1.500,   0.205016E+07,   0.151267E+07, 
   12,  264,    3,       40.000,       50.000,        1.500,   0.205562E+07,   0.134459E+07, 
   12,  264,    3,       40.000,       75.000,        1.500,   0.206826E+07,   0.105289E+07, 
   12,  264,    3,       40.000,      100.000,        1.500,   0.207974E+07,   0.867810E+06, 
   12,  264,    3,       50.000,       10.000,        1.500,   0.170286E+07,   0.249704E+07, 
   12,  264,    3,       50.000,       20.000,        1.500,   0.170966E+07,   0.201085E+07, 
   12,  264,    3,       50.000,       30.000,        1.500,   0.171619E+07,   0.172703E+07, 
   12,  264,    3,       50.000,       40.000,        1.500,   0.172248E+07,   0.151250E+07, 
   12,  264,    3,       50.000,       50.000,        1.500,   0.172847E+07,   0.134435E+07, 
   12,  264,    3,       50.000,       75.000,        1.500,   0.174246E+07,   0.105264E+07, 
   12,  264,    3,       50.000,      100.000,        1.500,   0.175512E+07,   0.867503E+06, 
   12,  264,    3,       75.000,       10.000,        1.500,   0.117275E+07,   0.249665E+07, 
   12,  264,    3,       75.000,       20.000,        1.500,   0.118099E+07,   0.201051E+07, 
   12,  264,    3,       75.000,       30.000,        1.500,   0.118891E+07,   0.172654E+07, 
   12,  264,    3,       75.000,       40.000,        1.500,   0.119648E+07,   0.151197E+07, 
   12,  264,    3,       75.000,       50.000,        1.500,   0.120380E+07,   0.134384E+07, 
   12,  264,    3,       75.000,       75.000,        1.500,   0.122094E+07,   0.105206E+07, 
   12,  264,    3,       75.000,      100.000,        1.500,   0.123639E+07,   0.866941E+06, 
   12,  264,    3,      100.000,       10.000,        1.500,   0.846396E+06,   0.249628E+07, 
   12,  264,    3,      100.000,       20.000,        1.500,   0.855695E+06,   0.201003E+07, 
   12,  264,    3,      100.000,       30.000,        1.500,   0.864629E+06,   0.172620E+07, 
   12,  264,    3,      100.000,       40.000,        1.500,   0.873294E+06,   0.151163E+07, 
   12,  264,    3,      100.000,       50.000,        1.500,   0.881615E+06,   0.134340E+07, 
   12,  264,    3,      100.000,       75.000,        1.500,   0.901150E+06,   0.105146E+07, 
   12,  264,    3,      100.000,      100.000,        1.500,   0.919061E+06,   0.865989E+06, 
   12,  264,    3,      -10.000,       10.000,        1.500,   0.251306E+07,   0.249730E+07, 
   12,  264,    3,      -10.000,       20.000,        1.500,   0.251621E+07,   0.201125E+07, 
   12,  264,    3,      -10.000,       30.000,        1.500,   0.251925E+07,   0.172748E+07, 
   12,  264,    3,      -10.000,       40.000,        1.500,   0.252214E+07,   0.151310E+07, 
   12,  264,    3,      -10.000,       50.000,        1.500,   0.252496E+07,   0.134493E+07, 
   12,  264,    3,      -10.000,       75.000,        1.500,   0.253147E+07,   0.105330E+07, 
   12,  264,    3,      -10.000,      100.000,        1.500,   0.253737E+07,   0.868579E+06, 
   12,  264,    3,      -20.000,       10.000,        1.500,   0.110095E+07,   0.249723E+07, 
   12,  264,    3,      -20.000,       20.000,        1.500,   0.110356E+07,   0.201113E+07, 
   12,  264,    3,      -20.000,       30.000,        1.500,   0.110612E+07,   0.172736E+07, 
   12,  264,    3,      -20.000,       40.000,        1.500,   0.110856E+07,   0.151292E+07, 
   12,  264,    3,      -20.000,       50.000,        1.500,   0.111093E+07,   0.134492E+07, 
   12,  264,    3,      -20.000,       75.000,        1.500,   0.111638E+07,   0.105353E+07, 
   12,  264,    3,      -20.000,      100.000,        1.500,   0.112142E+07,   0.868809E+06, 
   12,  264,    3,      -30.000,       10.000,        1.500,   0.681203E+06,   0.249717E+07, 
   12,  264,    3,      -30.000,       20.000,        1.500,   0.683360E+06,   0.201119E+07, 
   12,  264,    3,      -30.000,       30.000,        1.500,   0.685468E+06,   0.172739E+07, 
   12,  264,    3,      -30.000,       40.000,        1.500,   0.687495E+06,   0.151296E+07, 
   12,  264,    3,      -30.000,       50.000,        1.500,   0.689435E+06,   0.134495E+07, 
   12,  264,    3,      -30.000,       75.000,        1.500,   0.694056E+06,   0.105360E+07, 
   12,  264,    3,      -30.000,      100.000,        1.500,   0.698250E+06,   0.868901E+06, 
   12,  264,    3,      -40.000,       10.000,        1.500,   0.473109E+06,   0.249715E+07, 
   12,  264,    3,      -40.000,       20.000,        1.500,   0.474896E+06,   0.201106E+07, 
   12,  264,    3,      -40.000,       30.000,        1.500,   0.476591E+06,   0.172732E+07, 
   12,  264,    3,      -40.000,       40.000,        1.500,   0.478250E+06,   0.151285E+07, 
   12,  264,    3,      -40.000,       50.000,        1.500,   0.479875E+06,   0.134483E+07, 
   12,  264,    3,      -40.000,       75.000,        1.500,   0.483658E+06,   0.105354E+07, 
   12,  264,    3,      -40.000,      100.000,        1.500,   0.487036E+06,   0.868934E+06, 
   12,  264,    3,      -50.000,       10.000,        1.500,   0.352116E+06,   0.249707E+07, 
   12,  264,    3,      -50.000,       20.000,        1.500,   0.353530E+06,   0.201106E+07, 
   12,  264,    3,      -50.000,       30.000,        1.500,   0.354908E+06,   0.172724E+07, 
   12,  264,    3,      -50.000,       40.000,        1.500,   0.356272E+06,   0.151281E+07, 
   12,  264,    3,      -50.000,       50.000,        1.500,   0.357512E+06,   0.134483E+07, 
   12,  264,    3,      -50.000,       75.000,        1.500,   0.360555E+06,   0.105350E+07, 
   12,  264,    3,      -50.000,      100.000,        1.500,   0.363341E+06,   0.869005E+06, 
   12,  264,    3,      -75.000,       10.000,        1.500,   0.202877E+06,   0.249689E+07, 
   12,  264,    3,      -75.000,       20.000,        1.500,   0.203650E+06,   0.201082E+07, 
